roi_id	distal_chr	distal_start	distal_end	Condition	geneSymbol	Regulation	Context	Genomic_Partition	genomic_partition_distal	mean_dPSI	max_dPSI	overlap_GSE229295_MCF10A_H3K27ac_pooled_peaks	overlap_GSE229295_MCF10A_H3K27me3_pooled_peaks	overlap_GSE229295_MCF10A_H3K4me1_pooled_peaks	overlap_GSE229295_MCF10A_H3K4me3_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K27ac_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K27me3_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K4me1_pooled_peaks	overlap_GSE229295_MCF10AT1_H3K4me3_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K27ac_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K27me3_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K4me1_pooled_peaks	overlap_GSE229295_MCF10CA1a_H3K4me3_pooled_peaks	overlap_GSE98551_MCF10A_CTCF_pooled_peaks_passIDR.05	overlap_GSE98551_MCF10AT1_CTCF_pooled_peaks_passIDR.05	overlap_GSE98551_MCF10CA1_CTCF_pooled_peaks_passIDR.05	overlap_RLOOP_dRNH
chr1_243308178_243330539	chr1	242450000	242455000	MCF10CA1	SDCCAG8	Excluded	AvC	Intron	Intron	-0.108	-0.108	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE
chr1_243308178_243330539	chr1	242455000	242460000	MCF10CA1	SDCCAG8	Excluded	AvC	Intron	Intron	-0.108	-0.108	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr1_243308178_243330539	chr1	242460000	242465000	MCF10CA1	SDCCAG8	Excluded	AvC	Intron	Intron	-0.108	-0.108	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_243308178_243330539	chr1	242465000	242470000	MCF10CA1	SDCCAG8	Excluded	AvC	Intron	Intron	-0.108	-0.108	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr1_243308178_243330539	chr1	242470000	242475000	MCF10CA1	SDCCAG8	Excluded	AvC	Intron	Intron	-0.108	-0.108	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_243308178_243330539	chr1	242500000	242505000	MCF10CA1	SDCCAG8	Excluded	AvC	Intron	Intron	-0.108	-0.108	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr1_243308178_243330539	chr1	242605000	242610000	MCF10CA1	SDCCAG8	Excluded	AvC	Distal Intergenic	Distal Intergenic	-0.108	-0.108	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr13_72778381_72781288	chr13	73710000	73715000	MCF10CA1	DIS3	Excluded	AvC	Intron	Intron	-0.211	-0.211	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9_115042342_115048259	chr9	115520000	115525000	MCF10CA1	TNC	Excluded	AvC	Intron	Intron	-0.165	-0.165	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr9_115042342_115048259	chr9	115500000	115505000	MCF10CA1	TNC	Excluded	AvC	Intron	Intron	-0.165	-0.165	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9_115057426_115062916	chr9	115510000	115515000	MCF10CA1	TNC	Excluded	AvC	Intron	Intron	-0.174	-0.174	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9_115057426_115062916	chr9	115520000	115525000	MCF10CA1	TNC	Excluded	AvC	Intron	Intron	-0.174	-0.174	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr9_115057426_115062916	chr9	115525000	115530000	MCF10CA1	TNC	Excluded	AvC	Intron	Intron	-0.174	-0.174	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
chr9_115057426_115062916	chr9	115530000	115535000	MCF10CA1	TNC	Excluded	AvC	Intron	Intron	-0.174	-0.174	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr9_115064069_115073602	chr9	115520000	115525000	MCF10CA1	TNC	Excluded	AvC	Intron	Intron	-0.139	-0.139	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr9_115064069_115073602	chr9	115530000	115535000	MCF10CA1	TNC	Excluded	AvC	Intron	Intron	-0.139	-0.139	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141637225_141688821	chr4	142855000	142860000	MCF10CA1	IL15	Excluded	AvC	Distal Intergenic	Distal Intergenic	-0.131	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141637225_141688821	chr4	142865000	142870000	MCF10CA1	IL15	Excluded	AvC	Distal Intergenic	Distal Intergenic	-0.131	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141637225_141688821	chr4	142850000	142855000	MCF10CA1	IL15	Excluded	AvC	Distal Intergenic	Distal Intergenic	-0.131	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr4_141637225_141688821	chr4	141310000	141315000	MCF10CA1	IL15	Excluded	AvC	Intron	Intron	-0.131	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141637225_141688821	chr4	141340000	141345000	MCF10CA1	IL15	Excluded	AvC	Intron	Intron	-0.131	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141637225_141688821	chr4	141345000	141350000	MCF10CA1	IL15	Excluded	AvC	Intron	Intron	-0.131	-0.128	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr4_141637225_141688821	chr4	141350000	141355000	MCF10CA1	IL15	Excluded	AvC	Intron	Exon	-0.131	-0.128	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141637225_141688821	chr4	141355000	141360000	MCF10CA1	IL15	Excluded	AvC	Promoter	Promoter	-0.131	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141637225_141688821	chr4	141370000	141375000	MCF10CA1	IL15	Excluded	AvC	Distal Intergenic	Distal Intergenic	-0.131	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141637225_141688821	chr4	141385000	141390000	MCF10CA1	IL15	Excluded	AvC	Distal Intergenic	Distal Intergenic	-0.131	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141656308_141714656	chr4	142850000	142855000	MCF10CA1	IL15	Excluded	AvC	Distal Intergenic	Distal Intergenic	-0.13575	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr4_141656308_141714656	chr4	142765000	142770000	MCF10CA1	IL15	Excluded	AvC	Promoter	Exon	-0.13575	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141656308_141714656	chr4	141295000	141300000	MCF10CA1	IL15	Excluded	AvC	Distal Intergenic	Distal Intergenic	-0.13575	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141656308_141714656	chr4	141310000	141315000	MCF10CA1	IL15	Excluded	AvC	Intron	Intron	-0.13575	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141656308_141714656	chr4	141335000	141340000	MCF10CA1	IL15	Excluded	AvC	Intron	Intron	-0.13575	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141656308_141714656	chr4	141340000	141345000	MCF10CA1	IL15	Excluded	AvC	Intron	Intron	-0.13575	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141656308_141714656	chr4	141345000	141350000	MCF10CA1	IL15	Excluded	AvC	Intron	Intron	-0.13575	-0.128	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr4_141656308_141714656	chr4	141355000	141360000	MCF10CA1	IL15	Excluded	AvC	Promoter	Promoter	-0.13575	-0.128	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_141720768_141721781	chr4	141310000	141315000	MCF10CA1	IL15	Included	AvC	Intron	Intron	0.129	0.129	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr4_52062333_52071916	chr4	53865000	53870000	MCF10CA1	SPATA18	Included	AvC	Intron	Intron	0.101	0.101	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8745000	8750000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8755000	8760000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Exon	-0.112	-0.112	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr20_9372404_9380053	chr20	8760000	8765000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Promoter	-0.112	-0.112	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
chr20_9372404_9380053	chr20	8765000	8770000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Promoter	-0.112	-0.112	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8770000	8775000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Exon	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8775000	8780000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8780000	8785000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8785000	8790000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Exon	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8790000	8795000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Exon	-0.112	-0.112	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr20_9372404_9380053	chr20	8795000	8800000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8805000	8810000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8810000	8815000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8815000	8820000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8820000	8825000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8830000	8835000	MCF10CA1	PLCB4	Excluded	AvC	Promoter	Promoter	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8835000	8840000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8845000	8850000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8850000	8855000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
chr20_9372404_9380053	chr20	8860000	8865000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8865000	8870000	MCF10CA1	PLCB4	Excluded	AvC	Intron	Intron	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8960000	8965000	MCF10CA1	PLCB4	Excluded	AvC	Promoter	Exon	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	8995000	9000000	MCF10CA1	PLCB4	Excluded	AvC	Promoter	Exon	-0.112	-0.112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr20_9372404_9380053	chr20	9165000	9170000	MCF10CA1	PLCB4	Excluded	AvC	Promoter	Exon	-0.112	-0.112	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr7_134989311_134995210	chr7	134715000	134720000	MCF10CA1	AGBL3	Excluded	AvC	Distal Intergenic	Distal Intergenic	-0.109	-0.109	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr2_1684152_1691927	chr2	270000	275000	MCF10CA1	PXDN	Excluded	AvC	Promoter	Exon	-0.241	-0.241	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
chr3_140966212_140966779	chr3	139560000	139565000	MCF10CA1	SLC25A36	Included	AvC	Intron	Exon	0.118	0.118	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
chr3_140966435_140968682	chr3	139560000	139565000	MCF10CA1	SLC25A36	Excluded	AvC	Intron	Exon	-0.2345	-0.232	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
chr8_103910202_103912052	chr8	105745000	105750000	MCF10CA1	RIMS2	Included	AvC	Intron	Intron	0.185	0.185	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23373764_23377645	chr18	22800000	22805000	MCF10CA1	TMEM241	Included	AvC	Intron	Promoter	0.176	0.215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23373764_23377645	chr18	23025000	23030000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Exon	0.176	0.215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23373764_23377645	chr18	23125000	23130000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.176	0.215	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23373764_23377645	chr18	23130000	23135000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Promoter	0.176	0.215	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr18_23373764_23377645	chr18	23135000	23140000	MCF10CA1	TMEM241	Included	AvC	Promoter	Promoter	0.176	0.215	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr18_23385068_23421366	chr18	23015000	23020000	MCF10CA1	TMEM241	Included	AvC	Promoter	Exon	0.1475	0.17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23385068_23421366	chr18	23025000	23030000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Exon	0.1475	0.17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23385068_23421366	chr18	23030000	23035000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.1475	0.17	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr18_23385068_23421366	chr18	23055000	23060000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.1475	0.17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23385068_23421366	chr18	23090000	23095000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.1475	0.17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23385068_23421366	chr18	23110000	23115000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.1475	0.17	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23385068_23421366	chr18	23120000	23125000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.1475	0.17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23385068_23421366	chr18	23125000	23130000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.1475	0.17	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23385068_23421366	chr18	23130000	23135000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Promoter	0.1475	0.17	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr18_23385068_23421366	chr18	23135000	23140000	MCF10CA1	TMEM241	Included	AvC	Promoter	Promoter	0.1475	0.17	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr18_23385068_23421366	chr18	23140000	23145000	MCF10CA1	TMEM241	Included	AvC	Intron	Intron	0.1475	0.17	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
chr18_23399648_23430630	chr18	23015000	23020000	MCF10CA1	TMEM241	Included	AvC	Promoter	Exon	0.176666666666667	0.307	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23399648_23430630	chr18	23025000	23030000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Exon	0.176666666666667	0.307	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23399648_23430630	chr18	23030000	23035000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.176666666666667	0.307	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE
chr18_23399648_23430630	chr18	23090000	23095000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.176666666666667	0.307	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23399648_23430630	chr18	23110000	23115000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.176666666666667	0.307	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23399648_23430630	chr18	23120000	23125000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.176666666666667	0.307	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23399648_23430630	chr18	23125000	23130000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Distal Intergenic	0.176666666666667	0.307	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
chr18_23399648_23430630	chr18	23130000	23135000	MCF10CA1	TMEM241	Included	AvC	Distal Intergenic	Promoter	0.176666666666667	0.307	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE
chr18_23399648_23430630	chr18	23135000	23140000	MCF10CA1	TMEM241	Included	AvC	Promoter	Promoter	0.176666666666667	0.307	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
chr18_23399648_23430630	chr18	23140000	23145000	MCF10CA1	TMEM241	Included	AvC	Intron	Intron	0.176666666666667	0.307	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE
chr22_29098954_29125196	chr22	28055000	28060000	MCF10CA1	KREMEN1	Excluded	AvC	Promoter	Exon	-0.149	-0.149	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
